analysis_date,symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta,expiry_date,days_to_expiry,dte_diff,atm_diff,straddle_bid,straddle_ask,straddle_mid,spread_abs,spread_pct_mid,min_leg_volume,total_volume,min_leg_open_interest,total_open_interest,IV30D,IV180D,iv_slope,side,rank_desc,rank_asc
2026-02-25,WMB,20260327,74.0,73.65,1.85,2.4,0.0,0.0,0.252609970048614,0.318419531227512,0.285514750638063,0.2856483527059036,0.4866983689955126,0.0707981221866012,0.0835563555247658,-0.0469085799517539,2.45,3.0,0.0,0.0,0.2481610366331603,0.3136157425687492,0.2808883896009547,0.2856483527059036,-0.531797818883621,0.0675411171835141,0.0840252247434061,-0.0363675997318324,2026-03-27,30,0,0.3499999999999943,4.300000000000001,5.4,4.8500000000000005,1.0999999999999996,0.2268041237113401,0.0,0.0,0.0,0.0,0.2832015701195088,0.2679656089635868,-0.05685789760428696,short_straddle,589,589
2026-02-25,BX,20260327,120.0,118.39,5.1,6.05,3.0,0.0,0.4152874580048999,0.4851061751947569,0.4501968165998284,0.4686252779811246,0.4957149700087672,0.0250984713416973,0.1359800206019352,-0.1123761728114631,6.5,7.45,0.0,28.0,0.4286630123782102,0.4985663923012741,0.4636147023397422,0.4686252779811246,-0.5072881043984881,0.025341921122587,0.1358446266446815,-0.1005812200568065,2026-03-27,30,0,1.6099999999999994,11.6,13.5,12.55,1.9000000000000004,0.151394422310757,0.0,3.0,0.0,28.0,0.4569057594697853,0.4322039450668999,-0.05715314421542784,short_straddle,590,590
2026-02-25,NEM,20260327,126.0,126.78,7.45,8.55,1.0,0.0,0.4869467289254816,0.5635701979713414,0.5252584634484115,0.5285265114656961,0.5478946455894543,0.0207389163846432,0.143556829932864,-0.1335789797332269,6.7,7.8,0.0,1.0,0.4911041252534733,0.5677321668443558,0.5294181460489146,0.5285265114656961,-0.4541881655802507,0.0208957634236482,0.1435558424646004,-0.1210388061848304,2026-03-27,30,0,0.7800000000000011,14.15,16.35,15.25,2.200000000000001,0.14426229508196728,0.0,1.0,0.0,1.0,0.5273383047486631,0.4983429141568469,-0.05818361166200959,short_straddle,591,591
2026-02-25,SRE,20260320,95.0,93.75,2.05,2.25,55.0,0.0,0.2670388252889121,0.288125907920373,0.2775823666046426,0.2827456735372395,0.4533898856031388,0.0602168012969446,0.0948085764908128,-0.0626424224817334,2.7,3.3,44.0,40.0,0.2260908208412991,0.2909720181765217,0.2585314195089104,0.2827456735372395,-0.5515015247086403,0.0611778555337723,0.0943463751065589,-0.0532619326668419,2026-03-20,23,7,1.25,4.75,5.55,5.15,0.7999999999999998,0.15533980582524268,44.0,99.0,0.0,40.0,0.2618515417815706,0.247417212729446,-0.058340035815975085,short_straddle,592,592
2026-02-25,SBAC,20260320,200.0,197.64,4.5,5.1,2.0,0.0,0.2854049091941241,0.3274448184660702,0.3064248638300971,0.3192629270630688,0.4512169540049002,0.02678017945027,0.1901516440815545,-0.1545416703948063,7.5,9.0,0.0,9.0,0.2735022057378648,0.362615577445652,0.3180588915917584,0.3192629270630688,-0.5708451255043298,0.0253137389421264,0.1907287916670981,-0.1222990905080596,2026-03-20,23,7,2.3600000000000136,12.0,14.1,13.05,2.0999999999999996,0.16091954022988503,0.0,2.0,0.0,9.0,0.3093741740380049,0.2920966174634967,-0.059150142595086254,short_straddle,593,593
2026-02-25,SM,20260320,22.5,21.955,1.1,1.15,105.0,0.0,0.5987749024522901,0.6213426465277248,0.6100587744900074,0.6144160046836938,0.4734825876700823,0.1183587230063995,0.0221525122452614,-0.0308681589929629,1.55,1.7,43.0,834.0,0.5793854803208736,0.6471661178478041,0.6132757990843388,0.6144160046836938,-0.5284141506634975,0.1191136844737793,0.0221295362729774,-0.0286448367950622,2026-03-20,23,7,0.5450000000000017,2.6500000000000004,2.8499999999999996,2.75,0.1999999999999993,0.07272727272727247,43.0,148.0,0.0,834.0,0.6014683244552869,0.5677691440584005,-0.05935366644972181,short_straddle,594,594
2026-02-25,PR,20260320,18.0,17.59,0.55,0.65,43.0,0.0,0.4253003895540903,0.4840451406553348,0.4546727651047125,0.4800663468194497,0.4494464455919761,0.1968127231587665,0.0170101697144433,-0.020327142243663,1.05,1.25,0.0,18.0,0.412283383068305,0.52975238309637,0.4710178830823375,0.4800663468194497,-0.5820571864851998,0.1870950138672814,0.0170199051123649,-0.0167523914377663,2026-03-20,23,7,0.41000000000000014,1.6,1.9,1.75,0.2999999999999998,0.17142857142857132,0.0,43.0,0.0,18.0,0.454308841754999,0.4286993947394211,-0.05973753947365444,short_straddle,595,595
2026-02-25,TD,20260320,97.5,97.08,2.05,2.25,30.0,0.0,0.2198043675523719,0.2403503132215244,0.2300773403869482,0.2386086119905586,0.4998543131195816,0.0688755630711379,0.0973110885240933,-0.0558093394484182,2.2,2.45,6.0,1561.0,0.2133925112016233,0.2391249512325903,0.2262587312171068,0.2386086119905586,-0.505179778070073,0.070055643141023,0.0971516760387332,-0.0462328529593532,2026-03-20,23,7,0.4200000000000017,4.25,4.7,4.475,0.4500000000000002,0.10055865921787714,6.0,36.0,0.0,1561.0,0.22665098815376,0.2138106680548152,-0.060054627843232344,short_straddle,596,596
2026-02-25,COP,20260327,110.0,109.67,3.9,4.35,1.0,0.0,0.3130196224492717,0.3489434841637374,0.3309815533065046,0.3414573430029877,0.518078113137984,0.0372369939570893,0.1252455958638947,-0.077228013418777,4.1,4.45,0.0,10.0,0.3214358548558374,0.3494041825799209,0.3354200187178792,0.3414573430029877,-0.4856711651965561,0.0377166960485017,0.1251462906170326,-0.0664112727090282,2026-03-27,30,0,0.3299999999999983,8.0,8.8,8.4,0.8000000000000007,0.09523809523809532,0.0,1.0,0.0,10.0,0.3332007860121919,0.3141425968550106,-0.060667319070954864,short_straddle,597,597
2026-02-25,B,20260327,50.0,50.370000000000005,2.94,3.2,3.0,0.0,0.5050815194800039,0.5507981125019562,0.52793981599098,0.5120314643834624,0.5356673121563119,0.0544487840772495,0.056878421852363,-0.0513317211780495,2.7,2.99,10.0,30.0,0.4818354929340151,0.532827709766251,0.5073316013501331,0.5120314643834624,-0.4666221330477885,0.0548790292515262,0.0568678648334795,-0.0463530045987328,2026-03-27,30,0,0.37000000000000455,5.640000000000001,6.19,5.915000000000001,0.5499999999999998,0.09298393913778524,3.0,13.0,0.0,30.0,0.5176357086705565,0.4874289151396624,-0.06197168980473594,short_straddle,598,598
2026-02-25,XYL,20260320,130.0,127.96,2.25,2.9,6.0,0.0,0.2345451739746793,0.2866386314172674,0.2605919026959734,0.2681979441408587,0.4343434282438281,0.0458372628264828,0.124662871637045,-0.0789941975765002,4.0,4.6,12.0,32.0,0.2338851875748838,0.282156621373191,0.2580209044740374,0.2681979441408587,-0.5711191999246111,0.0466396703727598,0.1242482425035937,-0.0664681132791242,2026-03-20,23,7,2.0400000000000063,6.25,7.5,6.875,1.25,0.18181818181818182,6.0,18.0,0.0,32.0,0.2542431543266619,0.2390534065516313,-0.06354123120077723,short_straddle,599,599
2026-02-25,AG,20260327,30.0,29.73,2.95,3.1,87.0,0.0,0.8930996741773667,0.9374916825634813,0.915295678370424,0.9036006556629256,0.5413346061130259,0.0516864102063936,0.0337878378657903,-0.0525393810966847,2.95,3.3,2.0,20.0,0.8350746540547633,0.938597667654342,0.8868361608545526,0.9036006556629256,-0.4584073420539844,0.0518624008716973,0.0338040628936431,-0.0496174527267099,2026-03-27,30,0,0.2699999999999996,5.9,6.4,6.15,0.5,0.08130081300813008,2.0,89.0,0.0,20.0,0.9010659196124884,0.846334902489714,-0.06466827370792447,short_straddle,600,600
2026-02-25,APH,20260320,150.0,153.43,9.3,9.7,157.0,0.0,0.4774659917532715,0.5039702316977448,0.4907181117255081,0.4827337153413918,0.6048759738283747,0.0207671889756301,0.1509134206183766,-0.1682411381459054,5.5,6.1,42.0,1185.0,0.4751329181022813,0.5148804289229678,0.4950066735126246,0.4827337153413918,-0.396699210669689,0.020889764003482,0.1509430852669906,-0.1531172245960963,2026-03-20,23,7,3.430000000000007,14.8,15.799999999999999,15.3,0.9999999999999982,0.06535947712418289,42.0,199.0,0.0,1185.0,0.4829782720687133,0.4533259104176543,-0.06541069232892499,short_straddle,601,601
2026-02-25,ONDS,20260327,11.0,10.805,1.37,1.5,207.0,0.0,1.1557870002498538,1.261714420329734,1.208750710289794,1.1952213765471067,0.5515336683168466,0.1069586159092359,0.0122644304409127,-0.0250345734320787,1.49,1.79,10.0,132.0,1.1386614971024105,1.3834228490756375,1.261042173089024,1.1952213765471067,-0.4494462467937042,0.107348612594358,0.0122653241116086,-0.0239569290431744,2026-03-27,30,0,0.19500000000000028,2.8600000000000003,3.29,3.075,0.4299999999999997,0.13983739837398365,10.0,217.0,0.0,132.0,1.234896441689409,1.1579132876845692,-0.0664843860275408,short_straddle,602,602
2026-02-25,HMY,20260320,22.0,21.72,1.25,1.4,515.0,0.0,0.6200248590821759,0.6659874779941868,0.6430061685381814,0.6388563823769681,0.5069949381768979,0.1148258222891039,0.0217565274951172,-0.0316207816607063,1.35,1.7,3.0,1389.0,0.5632235078254626,0.724146203337711,0.6436848555815868,0.6388563823769681,-0.4947500146443248,0.1157055332533579,0.0217496785449611,-0.0293823729257773,2026-03-20,23,7,0.28000000000000114,2.6,3.0999999999999996,2.8499999999999996,0.49999999999999956,0.17543859649122795,3.0,518.0,0.0,1389.0,0.6326888473542178,0.5922487677513107,-0.06828225199429733,short_straddle,603,603
2026-02-25,ETN,20260327,375.0,375.42,13.1,15.5,0.0,0.0,0.2953004580117838,0.3540990998973606,0.3246997789545722,0.3395860093433962,0.5268229311771296,0.011182112942676,0.4250832005278901,-0.2636072034798253,13.8,16.0,0.0,5.0,0.3288371470409981,0.3873867232984935,0.3581119351697458,0.3395860093433962,-0.4809862838429964,0.0110688321750578,0.4269482988934054,-0.2244423200488938,2026-03-27,30,0,0.4200000000000159,26.9,31.5,29.2,4.600000000000001,0.1575342465753425,0.0,0.0,0.0,5.0,0.341405857062159,0.3194823521175993,-0.06862195923889342,short_straddle,604,604
2026-02-25,UEC,20260327,16.0,16.125,1.72,1.93,22.0,0.0,0.8904711840813907,1.0063174477677386,0.9483943159245648,0.9058469860020006,0.5684235604792166,0.0942540016611689,0.0181401111407375,-0.0283974755813667,1.42,1.67,1.0,34.0,0.821290891839808,0.9590361425360878,0.8901635171879478,0.9058469860020006,-0.4317834455486329,0.0945892158668841,0.0181483939526112,-0.0268080935393852,2026-03-27,30,0,0.125,3.1399999999999997,3.5999999999999996,3.3699999999999997,0.45999999999999996,0.13649851632047477,1.0,23.0,0.0,34.0,0.9192789165562564,0.8587562393497775,-0.07047713243085683,short_straddle,605,605
2026-02-25,SLB,20260327,52.0,51.31,1.9,2.07,0.0,0.0,0.36383716631331,0.3926217751884214,0.3782294707508656,0.3803197784533305,0.4843523616089647,0.0713061402571525,0.0590487604084946,-0.0400424947173796,2.47,2.82,0.0,10.0,0.3686381259642396,0.428014768871146,0.3983264474176928,0.3803197784533305,-0.5193149213065101,0.0721926521088157,0.058958332542037,-0.0349467305559998,2026-03-27,30,0,0.6899999999999977,4.37,4.89,4.63,0.5199999999999996,0.11231101511879041,0.0,0.0,0.0,10.0,0.3882779590842792,0.3621085140425165,-0.07226962092001533,short_straddle,606,606
2026-02-25,CSGP,20260320,45.0,43.58,1.7,1.9,58.0,0.0,0.5141559799186433,0.5493095125467692,0.5317327462327062,0.5362350566116103,0.4392502719593302,0.0673892864114119,0.0426042838658455,-0.051895247801756,2.9,3.2,410.0,949.0,0.5098520081584293,0.556771248117919,0.5333116281381742,0.5362350566116103,-0.5632122574269987,0.0679213836153305,0.0425543687973166,-0.047532835830399,2026-03-20,23,7,1.4200000000000017,4.6,5.1,4.85,0.5,0.10309278350515465,58.0,468.0,0.0,949.0,0.5244444518173572,0.4888495931586046,-0.07281351801637699,short_straddle,607,607
2026-02-25,WPM,20260327,160.0,159.31,8.7,10.0,0.0,0.0,0.481044914602258,0.5525939855715737,0.5168194500869159,0.5064839661190087,0.5257548047375292,0.017270997223773,0.1816909327951741,-0.1622450566294411,8.8,10.6,0.0,0.0,0.4760976772250925,0.5752063418059903,0.5256520095155414,0.5064839661190087,-0.4766167826521678,0.0174122703600167,0.1816284256966813,-0.1464802748458264,2026-03-27,30,0,0.6899999999999977,17.5,20.6,19.05,3.1000000000000014,0.162729658792651,0.0,0.0,0.0,0.0,0.5212357298012287,0.4845199061693871,-0.07577774032467881,short_straddle,608,608
2026-02-25,ALK,20260320,55.0,54.1,2.35,2.65,59.0,0.0,0.4969147766098297,0.5519974968126231,0.5244561367112264,0.5075263701248973,0.4819922052099288,0.0579890777288746,0.0544796586749298,-0.0631626256254596,3.1,3.4,2.0,139.0,0.4917512144791499,0.5468802160077587,0.5193157152434543,0.5075263701248973,-0.5210009658621265,0.0584396094041545,0.0544229691887649,-0.0577263133992773,2026-03-20,23,7,0.8999999999999986,5.45,6.05,5.75,0.5999999999999996,0.10434782608695646,2.0,61.0,0.0,139.0,0.5116096711844683,0.4752657900547035,-0.07647064419591745,short_straddle,609,609
2026-02-25,NOC,20260320,710.0,710.92,24.1,27.7,42.0,0.0,0.3195463858844254,0.3703051327706449,0.3449257593275351,0.339747166119802,0.5345961815349732,0.0065797529586875,0.7092472567842343,-0.5651881589597352,21.7,25.0,27.0,21.0,0.322019401287538,0.3685658844010991,0.3452926428443186,0.339747166119802,-0.4683739652023044,0.0066486168093777,0.7089538909665336,-0.4947626204474993,2026-03-20,23,7,0.9199999999999591,45.8,52.7,49.25,6.900000000000006,0.14010152284263971,27.0,69.0,0.0,21.0,0.3370300314485672,0.312792522536488,-0.07748749463552744,short_straddle,610,610
2026-02-25,FANG,20260320,165.0,165.66,6.0,7.8,54.0,0.0,0.3652339151292641,0.4625854494438854,0.4139096822865747,0.3652339170216495,0.5260253546164456,0.0270549872639388,0.164356336330858,-0.1425267554687082,5.7,6.2,55.0,327.0,0.3480618164308673,0.3845208597181285,0.3662913380744979,0.3652339170216495,-0.4794369603361552,0.0267360611452619,0.164531898291603,-0.1239429308064874,2026-03-20,23,7,0.6599999999999966,11.7,14.0,12.85,2.3000000000000007,0.17898832684824909,54.0,109.0,0.0,327.0,0.3830628601424222,0.3550870714400561,-0.07878571469501906,short_straddle,611,611
2026-02-25,ARES,20260320,120.0,119.24,5.7,6.3,112.0,0.0,0.5232873846014754,0.5831288992001056,0.5532081419007905,0.5419909552487404,0.5091169305085416,0.0259426873169227,0.1170310618596346,-0.1617118313819681,7.3,7.9,14.0,934.0,0.5156887320903947,0.5746402515157317,0.5451644918030631,0.5419909552487404,-0.5254371868388746,0.0249563346581466,0.1187722502025918,-0.1335194110364694,2026-03-20,23,7,0.7600000000000051,13.0,14.2,13.6,1.1999999999999993,0.08823529411764701,14.0,126.0,0.0,934.0,0.5416734846756837,0.5018307404912947,-0.07939478587019738,short_straddle,612,612
2026-02-25,ILMN,20260320,125.0,122.68,4.9,5.3,743.0,0.0,0.4710374079838384,0.5033310752730858,0.4871842416284621,0.4878924970518913,0.473156464019717,0.02609650631184,0.1238299925945956,-0.140354829128265,6.7,7.3,20.0,102.0,0.4530559420500191,0.501558829940673,0.477307385995346,0.4878924970518913,-0.5292111122716678,0.026303604089328,0.1236820759517156,-0.1280191235428525,2026-03-20,23,7,2.319999999999993,11.600000000000001,12.6,12.100000000000001,0.9999999999999982,0.0826446280991734,20.0,763.0,0.0,102.0,0.4703450574043608,0.434642788181731,-0.08214163490894522,short_straddle,613,613
2026-02-25,EAT,20260320,140.0,141.98,8.0,9.2,0.0,0.0,0.4766936008914901,0.5623036609766043,0.5194986309340472,0.4888528790371925,0.5789998015120463,0.022479965684159,0.1401673290709553,-0.1583600132486164,5.6,7.9,12.0,0.0,0.4744419598682934,0.6385148704963892,0.5564784151823413,0.4888528790371925,-0.4226592224244292,0.0226182183832349,0.1401879162309853,-0.1442885613122628,2026-03-20,23,7,1.9799999999999898,13.6,17.1,15.350000000000001,3.5000000000000018,0.228013029315961,0.0,12.0,0.0,0.0,0.5360553720847677,0.4946307083684866,-0.0837486694930814,short_straddle,614,614
2026-02-25,FTAI,20260327,300.0,302.40000000000003,22.5,26.7,0.0,0.0,0.6166693624674233,0.7397238206381662,0.6781965915527948,0.6745589013810249,0.5560920215872649,0.0067994187647515,0.3413082887420202,-0.4015049939430319,19.5,23.6,0.0,0.0,0.6024902058946294,0.7225722604525205,0.662531233173575,0.6745589013810249,-0.4455041937923273,0.006831676028767,0.3413657042300997,-0.3711442302389578,2026-03-27,30,0,2.400000000000034,42.0,50.3,46.15,8.299999999999997,0.17984832069339107,0.0,0.0,0.0,0.0,0.6703639123631848,0.6185037432543176,-0.08384778536019837,short_straddle,615,615
2026-02-25,RCAT,20260327,13.0,12.89,1.7,1.98,52.0,0.0,1.1807693019691976,1.373802017984295,1.277285659976746,1.224020925641594,0.5634093145099989,0.0874746343570482,0.014525485032252,-0.0304504501622873,1.71,1.94,20.0,29.0,1.1340452979005764,1.2923187507932794,1.2131820243469278,1.224020925641594,-0.437517866822379,0.0877776871737201,0.014527769655634,-0.0291750724281758,2026-03-27,30,0,0.10999999999999943,3.41,3.92,3.665,0.5099999999999998,0.1391541609822646,20.0,72.0,0.0,29.0,1.245233842161837,1.1485641593994291,-0.08416567935826527,short_straddle,616,616
2026-02-25,LEN,20260327,110.0,109.72,5.1,6.0,1.0,0.0,0.4033446176795711,0.4753156819143502,0.4393301497969607,0.4532832528834372,0.5281213678790921,0.0280385042419815,0.1250264571663919,-0.1006526126573312,5.1,5.9,0.0,3.0,0.4077538074049842,0.4717538148754306,0.4397538111402074,0.4532832528834372,-0.4745369907528826,0.0282947711255129,0.1249797376791317,-0.0898116608867427,2026-03-27,30,0,0.28000000000000114,10.2,11.9,11.05,1.700000000000001,0.15384615384615394,0.0,1.0,0.0,3.0,0.439541980468584,0.4049015202135569,-0.08555280364656745,short_straddle,617,617
2026-02-25,UUUU,20260327,23.5,23.46,2.59,2.93,5.0,0.0,0.9498648501919328,1.078017162854092,1.0139410065230123,1.0336260462165408,0.5610952442390644,0.0570044676397338,0.0264861635621191,-0.0470206441555265,2.66,3.2,0.0,1.0,1.0116361305993828,1.2155858307625662,1.1136109806809746,1.0336260462165408,-0.4399815324619184,0.0572282768159139,0.0264897672604642,-0.0447078503663043,2026-03-27,30,0,0.03999999999999915,5.25,6.130000000000001,5.69,0.8800000000000008,0.15465729349736393,0.0,5.0,0.0,1.0,1.0637759936019937,0.9758775496373728,-0.09007118157117472,short_straddle,618,618
2026-02-25,AA,20260327,66.0,65.5,4.4,4.95,5.0,0.0,0.6102301695496243,0.6838764517014398,0.6470533106255321,0.6504677155384189,0.5228926352670235,0.0327541315578647,0.0746403532586645,-0.0845531281661733,4.75,5.95,1.0,0.0,0.6047542585567554,0.7655576629691567,0.685155960762956,0.6504677155384189,-0.4792640231052025,0.0329573228942291,0.0746199033587684,-0.0780014215539433,2026-03-27,30,0,0.5,9.15,10.9,10.025,1.75,0.17456359102244387,1.0,6.0,0.0,0.0,0.6815834920041481,0.6249373558037292,-0.09064290312357239,short_straddle,619,619
2026-02-25,VNOM,20260320,45.0,45.06,1.35,1.7,3.0,0.0,0.3316038549365585,0.4219628992344132,0.3767833770854858,0.3409792931195387,0.4988210749009324,0.1163009768463042,0.044288663214014,-0.0383430448304857,1.65,1.85,10.0,0.0,0.329474313876053,0.3742589919284294,0.3518666529022412,0.3409792931195387,-0.5210834104359429,0.106073104127547,0.0446544105394277,-0.0312789738193108,2026-03-20,23,7,0.060000000000002274,3.0,3.55,3.275,0.5499999999999998,0.16793893129770987,3.0,13.0,0.0,0.0,0.359540414680363,0.3295328760039869,-0.09106083447653664,short_straddle,620,620
2026-02-25,FROG,20260320,40.0,39.53,2.65,2.85,234.0,0.0,0.7070509296478107,0.78296407111078,0.7450075003792953,0.7184293553597138,0.5123519184184081,0.0561371001359636,0.0395356242913433,-0.0642685989960809,3.0,3.6,7.0,536.0,0.6956962254606247,0.84760459339926,0.7716504094299423,0.7184293553597138,-0.4890681351762292,0.0564112843341866,0.0395287212324393,-0.0603127321977035,2026-03-20,23,7,0.46999999999999886,5.65,6.45,6.050000000000001,0.7999999999999998,0.13223140495867763,7.0,241.0,0.0,536.0,0.73880010057199,0.6756788144203846,-0.09341906954083284,short_straddle,621,621
2026-02-25,CPNG,20260327,18.5,18.3,1.12,1.28,0.0,0.0,0.5683028797824115,0.6447652369912823,0.6065340583868468,0.576930273738106,0.5138568252982908,0.1319426586806391,0.0209374775207669,-0.0211261191868135,1.21,1.43,0.0,3.0,0.5344953134090922,0.6396383296648549,0.5870668215369735,0.576930273738106,-0.4882291655127665,0.1329152046614727,0.0209301125862404,-0.0193051990672428,2026-03-27,30,0,0.1999999999999993,2.33,2.71,2.52,0.3799999999999999,0.15079365079365076,0.0,0.0,0.0,3.0,0.5968004399619102,0.5456016846776337,-0.0938390711064741,short_straddle,622,622
2026-02-25,BRKR,20260320,40.0,40.01,1.9,2.3,1.0,0.0,0.4761406392871111,0.5776410545222884,0.5268908469046998,0.5178295250136025,0.5315258307541821,0.0790808793831525,0.0393584495860772,-0.0471213431354162,1.95,2.25,0.0,161.0,0.4735110113675022,0.5490104761929716,0.5112607437802369,0.5178295250136025,-0.483600630516998,0.0775362441897392,0.0397308387680754,-0.0429902584425518,2026-03-20,23,7,0.00999999999999801,3.8499999999999996,4.55,4.199999999999999,0.7000000000000002,0.16666666666666674,0.0,1.0,0.0,161.0,0.5045286539307832,0.4608872296957277,-0.09469002702432656,short_straddle,623,623
2026-02-25,UTHR,20260320,530.0,530.57,22.2,26.7,2.0,0.0,0.3975631035221645,0.4827842342434966,0.4401736688828306,0.4491248401877434,0.5380721582082105,0.0066802029955049,0.5280489246515963,-0.5489357149975902,20.1,25.7,2.0,0.0,0.3986363575903583,0.5047117749071655,0.4516740662487619,0.4491248401877434,-0.4640633283844311,0.0067306552133401,0.5279758985183918,-0.4961847239397237,2026-03-20,23,7,0.57000000000005,42.3,52.4,47.349999999999994,10.100000000000001,0.21330517423442455,2.0,4.0,0.0,0.0,0.4560913411169613,0.4151200348944284,-0.0986974917579022,short_straddle,624,624
2026-02-25,FNV,20260320,280.0,276.37,9.9,12.2,5.0,0.0,0.4188924386712517,0.4908671102560373,0.4548797744636446,0.4451786809327772,0.4801086088991059,0.0130004160821755,0.2778191713721689,-0.2857203875677729,13.1,15.3,5.0,4.0,0.4061268431945373,0.4889303026023967,0.447528572898467,0.4451786809327772,-0.5229248600397074,0.0130182602733943,0.2776495917563704,-0.2559806700897589,2026-03-20,23,7,3.6299999999999955,23.0,27.5,25.25,4.5,0.1782178217821782,5.0,10.0,0.0,4.0,0.4436347737602928,0.4035578362684648,-0.09930903055285246,short_straddle,625,625
2026-02-25,JLL,20260320,310.0,313.39,14.7,16.2,0.0,0.0,0.4062752496609347,0.4550020843420485,0.4306386670014916,0.4251707577160374,0.5705548580751164,0.011759870716034,0.3099868930394596,-0.3067406918334878,10.5,11.7,0.0,32.0,0.3922736170665797,0.4313200721912106,0.4117968446288952,0.4251707577160374,-0.4353549138780044,0.0118919861991658,0.3099159436042669,-0.2751772418277767,2026-03-20,23,7,3.3899999999999864,25.2,27.9,26.549999999999997,2.6999999999999993,0.10169491525423727,0.0,0.0,0.0,32.0,0.4104479158282594,0.3727430247607359,-0.10115518886430218,short_straddle,626,626
2026-02-25,BLD,20260320,480.0,484.79,24.5,29.0,10.0,0.0,0.4374115200100261,0.5312366023022081,0.4843240611561171,0.4908175604172731,0.5710457299212153,0.0065778529110568,0.4798348911588412,-0.5443504604143214,18.3,22.4,1.0,8.0,0.4399176339079707,0.5253933389351849,0.4826554864215778,0.4908175604172731,-0.430645998855253,0.0066189370075459,0.4798921412415922,-0.496189799717154,2026-03-20,23,7,4.7900000000000205,42.8,51.4,47.099999999999994,8.600000000000001,0.1825902335456476,1.0,11.0,0.0,8.0,0.4690229073654678,0.4256223080953286,-0.10196974746074305,short_straddle,627,627
2026-02-25,BMRN,20260320,62.5,61.86,2.35,2.5,9.0,0.0,0.4221042830868091,0.4462953127201737,0.4341997979034914,0.4444197976539867,0.48918444382906,0.0579961468526829,0.0619905046727957,-0.0636367797315275,2.9,3.3,10.0,39.0,0.424395330174492,0.4809076868123063,0.4526515084933992,0.4444197976539867,-0.5148689639272996,0.058509689679843,0.0619257061551086,-0.0574525311247482,2026-03-20,23,7,0.6400000000000006,5.25,5.8,5.525,0.5499999999999998,0.09954751131221716,9.0,19.0,0.0,39.0,0.4297429839658019,0.3886949762678718,-0.1056046777142846,short_straddle,628,628
2026-02-25,FDS,20260320,200.0,203.86,12.7,15.4,1.0,0.0,0.549409619181083,0.6842974279316775,0.6168535235563802,0.618732962498953,0.5700476819586994,0.0124993463100048,0.2001682710691064,-0.2825690977272508,10.6,12.0,17.0,111.0,0.5969459267376616,0.6668824103310472,0.6319141685343543,0.618732962498953,-0.4312839845951211,0.0125610654779646,0.2001958377760786,-0.2623625151646056,2026-03-20,23,7,3.8600000000000136,23.299999999999997,27.4,25.349999999999998,4.100000000000001,0.16173570019723874,1.0,18.0,0.0,111.0,0.606137312288536,0.5480773543659805,-0.10593387495405573,short_straddle,629,629
2026-02-25,MU,20260327,425.0,427.4047546386719,40.5,42.05,33.0,0.0,0.792855230831102,0.8249377491188002,0.8088964899749511,0.7953824913184342,0.5608369571628936,0.0040545549983442,0.4831944412259332,-0.6646736744859538,35.1,37.65,1.0,10.0,0.7575597405179119,0.8103134600905147,0.7839366003042133,0.7953824913184342,-0.4405469676995608,0.0040770231761949,0.4832608823913134,-0.6221408673312112,2026-03-27,30,0,2.404754638671875,75.6,79.69999999999999,77.64999999999999,4.099999999999994,0.05280103026400508,1.0,34.0,0.0,10.0,0.7964165451395822,0.7197343471653019,-0.1065423628541498,short_straddle,630,630
2026-02-25,FITB,20260320,50.0,51.25,2.35,2.6,2.0,0.0,0.3024100012432548,0.3543238348457156,0.3283669180444852,0.3392744501589549,0.6416353616752174,0.0855539746647144,0.0481916916441398,-0.0390096646241966,1.05,1.15,29.0,749.0,0.3155322689317641,0.3570124411424178,0.336272355037091,0.3392744501589549,-0.3603032475444056,0.0862440604895795,0.0482310085126029,-0.0339280987095287,2026-03-20,23,7,1.25,3.4000000000000004,3.75,3.575,0.34999999999999964,0.09790209790209779,2.0,31.0,0.0,749.0,0.3291393204589088,0.2968246049020417,-0.1088680487506473,short_straddle,631,631
2026-02-25,MP,20260327,59.0,59.39,4.9,5.7,31.0,0.0,0.6800318894268453,0.7992249613160515,0.7396284253714485,0.7149305141378027,0.5592166444051186,0.0325224849876683,0.067123017258444,-0.0834240534229309,4.4,5.35,2.0,96.0,0.6918097877375945,0.8333780812825031,0.7625939345100488,0.7149305141378027,-0.4422524279997184,0.0327003350437511,0.0671312296392736,-0.0775620861693475,2026-03-27,30,0,0.39000000000000057,9.3,11.05,10.175,1.75,0.17199017199017197,2.0,33.0,0.0,96.0,0.7511111799407486,0.6772769957433205,-0.10901622919643707,short_straddle,632,632
